IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,192516,,,,,,192515.7924,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,1929626,,,,,,1929626.165,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,1950217,,,,,,1950216.664,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,1962783,,,,,,1962782.887,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,1989033,,,,,,1989032.514,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2054718,,,,,,2054717.926,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2061106,,,,,,2061106.145,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,2066865,,,,,,2066865.315,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,2083013,,,,,,2083013.354,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,2084334,,,,,,2084333.827,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,2092286,,,,,,2092285.728,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2231049,,,,,,2231048.601,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,2316810,,,,,,2316810.41,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2317515,,,,,,2317515.361,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,232139,,,,,,232139.3915,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,234742,,,,,,234742.3728,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,236987,,,,,,236987.12,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2388953,,,,,,2388953.422,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2390323,,,,,,2390323.084,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2437386,,,,,,2437385.927,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2480419,,,,,,2480419.318,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2487172,,,,,,2487172.265,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,251304,,,,,,251303.7351,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2515873,,,,,,2515873.463,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,2528907,,,,,,2528907.189,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,2534808,,,,,,2534807.824,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,2552923,,,,,,2552923.251,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,259325,,,,,,259325.1281,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,2624840,,,,,,2624840.037,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,2720559,,,,,,2720559.252,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2756181,,,,,,2756180.813,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,277956,,,,,,277956.2197,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2829279,,,,,,2829278.703,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,284121,,,,,,284121.3887,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2844692,,,,,,2844691.878,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2898210,,,,,,2898210.001,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,290252,,,,,,290252.4493,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,2918701,,,,,,2918701.155,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,2924378,,,,,,2924377.622,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2961555,,,,,,2961554.584,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2996720,,,,,,2996720.101,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,3000368,,,,,,3000367.572,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,3024823,,,,,,3024822.576,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3033752,,,,,,3033752.193,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,3136509,,,,,,3136509.391,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3203707,,,,,,3203707.004,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3276077,,,,,,3276076.551,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3311570,,,,,,3311569.793,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3366457,,,,,,3366456.737,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3367995,,,,,,3367995.409,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3369160,,,,,,3369159.574,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3416447,,,,,,3416446.764,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,3455790,,,,,,3455790.352,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,3466703,,,,,,3466702.637,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,3478074,,,,,,3478073.727,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,3504157,,,,,,3504157.347,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,SEX_MLE,Age Group,80-84 years,AGEGROUP_AGE80-84,,,,,,,351454,,,,,,351453.8359,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,3561012,,,,,,3561011.717,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,357726,,,,,,357726.348,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3657493,,,,,,3657492.796,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,370247,,,,,,370246.7151,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,371660,,,,,,371659.8544,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3728548,,,,,,3728547.913,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3786211,,,,,,3786210.896,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,3819565,,,,,,3819565.212,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,3821493,,,,,,3821492.675,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3843851,,,,,,3843850.859,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3878482,,,,,,3878481.727,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,3887994,,,,,,3887994.259,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3942180,,,,,,3942179.89,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3960040,,,,,,3960039.616,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3988282,,,,,,3988282.185,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,3991642,,,,,,3991642.04,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,41011,,,,,,41010.76886,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,411083,,,,,,411083.3393,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4115912,,,,,,4115912.203,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4185618,,,,,,4185617.864,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4267069,,,,,,4267069.166,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4274692,,,,,,4274691.917,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4282188,,,,,,4282187.856,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4323983,,,,,,4323983.259,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,4326951,,,,,,4326950.95,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,4346758,,,,,,4346758.079,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,4421472,,,,,,4421472.365,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,4426892,,,,,,4426892.198,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,4444798,,,,,,4444798.283,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,4475613,,,,,,4475613.275,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4577972,,,,,,4577972.428,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4646666,,,,,,4646665.517,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,4734148,,,,,,4734148.406,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,4747596,,,,,,4747596.438,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,4752835,,,,,,4752835.395,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,SEX_MLE,Age Group,75-79 years,AGEGROUP_AGE75-79,,,,,,,476414,,,,,,476414.3349,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000034,Tx - person-years lived above age x,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,4770016,,,,,,4770016.237,,,EN,2020-12-06T05:00:00.000Z
